RChannel	RenergyMean	RenergyStd
668.0	25.509889165699494	0.13110052327191962
669.0	24.825587231370008	0.12174557532068395
670.0	23.30574232835083	0.09727688979967554
671.0	25.062299904508286	0.11316010718519126
672.0	26.02927038691795	0.08200353925261682
673.0	23.504144431183832	0.0645074671253726
674.0	25.545384145226894	0.07024699815802837
675.0	25.39513236249189	0.15037033429597887
676.0	27.52290081476643	0.11839921474367535
678.0	24.4985470104886	0.06761926252804416
679.0	24.684587824351976	0.09174272828314695
680.0	24.690859379410366	0.1348559499710806
682.0	24.243626452295423	0.14667893923966271
683.0	23.959777604266154	0.18626538777565277
686.0	23.66406685276709	0.18626538777565277
687.0	25.786226744349914	0.056687974093941225
688.0	25.24159314775812	0.12330102066110427
689.0	24.511202684201038	0.05264406622212394
690.0	24.222752947639485	0.037637062038498634
693.0	24.781770482833565	0.18626538777565277
694.0	25.252069277903384	0.10152852547364086
695.0	24.452273750654324	0.18626538777565277
696.0	24.54795182211695	0.1294343286902049
697.0	24.945045955909382	0.07406838163892496
698.0	24.76777293058599	0.08226854748640225
699.0	24.0062265187336	0.18626538777565277
700.0	23.403247853907256	0.18626538777565277
701.0	24.06289050949816	0.09238487125481286
702.0	25.982963291839326	0.11032569419317703
703.0	23.72673893062638	0.04223962389880114
704.0	26.143672795669758	0.07251984814397336
706.0	23.887079326933442	0.08284015722783908
707.0	24.58369369108982	0.011928218590469266
708.0	24.357895754461936	0.05571240984703949
709.0	25.425649536206738	0.0877993269545249
710.0	24.80000704072716	0.18626538777565277
711.0	24.547631610580712	0.07148977218356321
712.0	25.29006102312544	0.14670363028649724
713.0	24.22645914498091	0.10515093126348439
714.0	24.76114514366766	0.1268153530124729
715.0	23.966475129149135	0.05951281578457253
716.0	24.83182246717213	0.0385312753903381
717.0	25.9108776848503	0.14137435988884264
720.0	24.039388459698948	0.10717385353903515
721.0	26.39821080794066	0.11855424287813021
722.0	25.506299700352706	0.07434121722344562
723.0	25.137027742893537	0.1093639772868341
725.0	24.347750847293522	0.07009946673919304
726.0	23.172427718929487	0.18626538777565277
729.0	24.76898618742701	0.06878119567526364
731.0	23.1600886529812	0.18626538777565277
732.0	23.86087014659358	0.08756981996786133
733.0	24.886119820379207	0.05695240419994054
734.0	25.53969929121858	0.06534257227474385
735.0	25.25559798962208	0.0984913346933877
736.0	23.648820961600048	0.09179581409831214
737.0	23.938911365872087	0.027990006548023
738.0	23.88198852572804	0.0787194706050461
739.0	24.895509101740913	0.06940525520683519
740.0	23.402975848077592	0.10606634811228609
741.0	23.650168636881098	0.09206770461714535
742.0	22.713536789252743	0.026000984467561626
743.0	24.22581696871553	0.11860358198496534
744.0	24.377410997459037	0.09874297596742009
745.0	25.402508417984343	0.09796910908041323
746.0	25.265611623214383	0.11316656368661575
747.0	23.5145158252781	0.10469659331752072
748.0	24.2731615058173	0.08612920224467323
749.0	23.72485884636509	0.1663032104738295
750.0	24.95848239026092	0.10903136816470695
751.0	25.301277712944245	0.12647610554143274
752.0	25.616517066029786	0.1145674831559369
753.0	25.224107796620356	0.12722701149617754
754.0	21.75431905431132	0.17171469475339937
755.0	26.09651232885581	0.11129560555596757
756.0	23.841313260803478	0.13723732877466202
757.0	24.10006409586383	0.11388174339777907
758.0	24.512225652315514	0.12136145238412568
759.0	24.791253264132354	0.09071052938013448
760.0	24.17523582546581	0.1219952097817296
761.0	25.34735496977648	0.11278508664871126
762.0	22.778802343345756	0.07023003264552515
763.0	24.320766262282202	0.11266318245050991
764.0	24.03717267619952	0.10413086558429058
765.0	23.253497299702484	0.12397742857394109
766.0	25.224200145611857	0.15243841711473904
767.0	24.657902852390965	0.09017137250522365
772.0	19.360702327450788	0.18626538777565277
773.0	20.435130967948723	0.07435404691584513
774.0	20.14974375695483	0.024136116595240512
777.0	19.70923084071491	0.01377205904648202
779.0	19.549426438297427	0.015369965378053933
781.0	20.144206446369854	0.0897061709481127
792.0	19.80110341283305	0.08864808986463743
793.0	19.91952355041689	0.07263944423453562
794.0	20.087664783052237	0.09459077443460058
795.0	20.37777143078801	0.07079046252360742
796.0	19.91442342505931	0.03765842456709417
797.0	20.024837080010286	0.08074030957093653
